timestamp,op,hi,lo,cl,volume
2021-12-01 01:17:00+00:00,57336.5,57336.5,57204.0,57205.0,63.094
2021-12-01 01:18:00+00:00,57205.0,57222.5,57181.0,57181.0,21.769
2021-12-01 01:19:00+00:00,57181.0,57181.0,57180.0,57180.0,10.82
2021-12-01 01:20:00+00:00,57180.0,57184.5,57173.0,57184.5,22.136
2021-12-01 01:21:00+00:00,57184.5,57222.5,57170.5,57178.5,13.079
2021-12-01 01:22:00+00:00,57178.5,57204.0,57175.5,57176.0,5.708
2021-12-01 01:23:00+00:00,57176.0,57204.0,57175.5,57176.0,3.845
2021-12-01 01:24:00+00:00,57176.0,57188.5,57175.5,57188.5,7.859
2021-12-01 01:25:00+00:00,57188.5,57188.5,57144.5,57144.5,27.258
2021-12-01 01:26:00+00:00,57144.5,57144.5,57100.0,57100.0,70.439
2021-12-01 01:27:00+00:00,57100.0,57100.5,57062.0,57062.0,26.382
2021-12-01 01:28:00+00:00,57062.0,57093.0,57059.0,57093.0,18.156
2021-12-01 01:29:00+00:00,57093.0,57117.0,57078.0,57117.0,28.716
2021-12-01 01:30:00+00:00,57117.0,57130.0,57102.0,57130.0,28.174
2021-12-01 01:31:00+00:00,57130.0,57218.5,57130.0,57218.0,66.093
2021-12-01 01:32:00+00:00,57218.0,57218.5,57196.0,57196.5,10.453
2021-12-01 01:33:00+00:00,57196.5,57218.0,57196.5,57217.5,3.175
2021-12-01 01:34:00+00:00,57217.5,57250.0,57217.5,57250.0,9.397
2021-12-01 01:35:00+00:00,57250.0,57266.0,57250.0,57265.5,15.292
2021-12-01 01:36:00+00:00,57265.5,57266.0,57265.5,57265.5,2.724
2021-12-01 01:37:00+00:00,57265.5,57266.0,57244.5,57244.5,6.746
2021-12-01 01:38:00+00:00,57244.5,57244.5,57190.0,57190.0,23.551
2021-12-01 01:39:00+00:00,57190.0,57190.5,57093.0,57093.0,108.723
2021-12-01 01:40:00+00:00,57093.0,57093.0,57018.0,57018.5,20.757
2021-12-01 01:41:00+00:00,57018.5,57018.5,57015.0,57015.0,14.443
2021-12-01 01:42:00+00:00,57015.0,57019.0,56976.0,56992.0,75.388
2021-12-01 01:43:00+00:00,56992.0,57076.5,56977.5,57076.5,36.574
2021-12-01 01:44:00+00:00,57076.5,57124.0,57059.0,57123.5,12.22
2021-12-01 01:45:00+00:00,57123.5,57124.0,57079.0,57093.0,47.576
2021-12-01 01:46:00+00:00,57093.0,57150.0,57092.5,57150.0,5.091
2021-12-01 01:47:00+00:00,57150.0,57207.0,57149.5,57206.5,115.919
2021-12-01 01:48:00+00:00,57206.5,57214.0,57206.5,57214.0,10.575
2021-12-01 01:49:00+00:00,57214.0,57220.0,57213.5,57220.0,13.563
2021-12-01 01:50:00+00:00,57220.0,57220.0,57219.5,57220.0,7.055
2021-12-01 01:51:00+00:00,57220.0,57220.0,57138.5,57138.5,32.45
2021-12-01 01:52:00+00:00,57138.5,57192.5,57138.5,57158.0,32.466
2021-12-01 01:53:00+00:00,57158.0,57158.0,57085.0,57085.5,9.696
2021-12-01 01:54:00+00:00,57085.5,57085.5,57085.0,57085.0,8.093
2021-12-01 01:55:00+00:00,57085.0,57131.5,57085.0,57103.0,5.88
2021-12-01 01:56:00+00:00,57103.0,57103.5,57085.0,57100.0,3.696
2021-12-01 01:57:00+00:00,57100.0,57132.5,57100.0,57132.0,3.298
2021-12-01 01:58:00+00:00,57132.0,57132.5,57085.0,57085.0,22.605
2021-12-01 01:59:00+00:00,57085.0,57085.0,57050.0,57050.0,26.315
2021-12-01 02:00:00+00:00,57050.0,57067.0,57050.0,57063.5,89.393
2021-12-01 02:01:00+00:00,57063.5,57063.5,57063.0,57063.0,9.155
2021-12-01 02:02:00+00:00,57063.0,57073.0,57063.0,57073.0,50.332
2021-12-01 02:03:00+00:00,57073.0,57115.5,57072.5,57115.5,17.142
2021-12-01 02:04:00+00:00,57115.5,57115.5,57087.5,57088.0,1.384
2021-12-01 02:05:00+00:00,57088.0,57117.5,57074.0,57117.5,3.819
2021-12-01 02:06:00+00:00,57117.5,57117.5,57117.0,57117.0,1.506
2021-12-01 02:07:00+00:00,57117.0,57117.5,57019.5,57019.5,16.247
2021-12-01 02:08:00+00:00,57019.5,57034.5,57019.5,57034.0,10.525
2021-12-01 02:09:00+00:00,57034.0,57034.0,56971.5,56971.5,52.831
2021-12-01 02:10:00+00:00,56971.5,56972.5,56937.5,56972.0,165.412
2021-12-01 02:11:00+00:00,56972.0,56972.5,56912.5,56926.0,19.96
2021-12-01 02:12:00+00:00,56926.0,56926.5,56900.0,56909.0,13.915
2021-12-01 02:13:00+00:00,56909.0,56961.5,56909.0,56931.0,13.047
2021-12-01 02:14:00+00:00,56931.0,56931.5,56879.5,56879.5,17.889
2021-12-01 02:15:00+00:00,56879.5,56928.0,56879.5,56915.0,28.787
